publisher_id,reason,evidence,author,dated
62F18109-E19C-4C4E-A20E-4DD555DF9A40,"Waggs Brook arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 3.0 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 373,615.9 E 327,396.7 N with 3.0 km above it and no outflow; the link's upstream node at 372,185.5 E 325,911.6 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 25.9 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
D61AF515-FB7D-4CFD-9112-9C6234D83788,"Huish Level Rhyne arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 3.0 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 341,699.1 E 125,131.2 N with 3.0 km above it and no outflow; the link's upstream node at 342,503.6 E 125,163.9 N is in the set the crawl reaches, so it drains. Terrain 50 says nothing: 0.4 m over 805 m is inside its own error bar. This reversal rests on topology alone. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
07319542-569E-48C7-B54A-7F80C8DE76B3,"Grand Union Canal arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 2.9 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 472,571.2 E 257,732.3 N with 2.9 km above it and no outflow; the link's upstream node at 472,567.5 E 257,750.8 N is in the set the crawl reaches, so it drains. Terrain 50 says nothing: 0.5 m over 19 m is inside its own error bar. This reversal rests on topology alone. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
863919EE-B325-4439-8776-6D8F49AA523A,"Rags Brook arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 2.9 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 535,312.3 E 203,607.4 N with 2.9 km above it and no outflow; the link's upstream node at 535,433.9 E 203,601.4 N is in the set the crawl reaches, so it drains. Terrain 50 weakly corroborates: 1.8 m towards the end this drains to, inside the ~4 m error bar and therefore not evidence on its own. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
6CFC4513-214A-42F9-9DD6-38F04572FDD0,"an unnamed watercourse arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 2.8 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 295,834.1 E 378,576.2 N with 2.8 km above it and no outflow; the link's upstream node at 297,122.5 E 378,914.8 N is in the set the crawl reaches, so it drains. Terrain 50 says nothing: 1.9 m over 1,575 m is inside its own error bar. This reversal rests on topology alone. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
A454E461-137E-4FE5-9CBF-D4084B00CC39,"an unnamed watercourse arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 2.7 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 420,545.3 E 268,930.9 N with 2.7 km above it and no outflow; the link's upstream node at 419,853.6 E 268,228.4 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 13.9 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
F30F58C7-4542-4297-B8E3-4E78E6FD4427,"Wood Brook arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 2.7 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 380,002.9 E 323,095.1 N with 2.7 km above it and no outflow; the link's upstream node at 378,854.2 E 321,642.0 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 14.1 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
462A872B-551D-4AC3-BC2A-797895E0FE3D,"Lubbesthorpe Brook arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 2.6 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 456,139.9 E 300,248.2 N with 2.6 km above it and no outflow; the link's upstream node at 457,146.7 E 301,678.5 N is in the set the crawl reaches, so it drains. Terrain 50 weakly corroborates: 2.9 m towards the end this drains to, inside the ~4 m error bar and therefore not evidence on its own. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
0407EFCE-7CBB-4C72-ADA4-F12CF0ADC061,"an unnamed watercourse arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 2.5 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 444,828.4 E 251,494.1 N with 2.5 km above it and no outflow; the link's upstream node at 446,681.4 E 250,992.2 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 5.7 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
A64591F6-A4B7-4102-B25B-06274ED17505,"New River arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 2.5 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 531,969.8 E 184,000.2 N with 2.5 km above it and no outflow; the link's upstream node at 531,224.5 E 182,721.4 N is in the set the crawl reaches, so it drains. Terrain 50 weakly corroborates: 0.7 m towards the end this drains to, inside the ~4 m error bar and therefore not evidence on its own. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
D2D091CE-EDCE-4800-A024-B9EFCC52DD87,"Sharney Sike arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 2.4 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 398,648.0 E 575,989.5 N with 2.4 km above it and no outflow; the link's upstream node at 398,531.5 E 575,692.0 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 11.1 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
2FE5EA36-F015-418F-9E24-E987264C12CF,"an unnamed watercourse arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 2.4 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 286,268.5 E 181,844.6 N with 2.4 km above it and no outflow; the link's upstream node at 286,385.3 E 181,610.8 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 12.2 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
8321B2E2-DE56-4898-AE5A-CF8FFCBD2AE1,"Trent and Mersey Canal arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 2.4 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 422,752.3 E 322,740.3 N with 2.4 km above it and no outflow; the link's upstream node at 424,890.2 E 322,307.4 N is in the set the crawl reaches, so it drains. Terrain 50 says nothing: -0.5 m over 2,360 m is inside its own error bar. This reversal rests on topology alone. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
40C8CAB9-634D-4F18-9063-33256E353662,"Shaw Brook arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 2.4 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 379,449.1 E 431,517.5 N with 2.4 km above it and no outflow; the link's upstream node at 379,750.8 E 432,754.8 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 41.9 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
C5151F34-3A01-4549-B35D-24266B5F4847,"an unnamed watercourse arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 2.3 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 435,285.7 E 118,608.5 N with 2.3 km above it and no outflow; the link's upstream node at 434,874.9 E 116,578.2 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 4.8 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
29C7CD23-4632-4274-86B4-B535E701EB95,"Brompton Beck arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 2.3 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 493,625.6 E 479,483.2 N with 2.3 km above it and no outflow; the link's upstream node at 493,608.3 E 479,462.1 N is in the set the crawl reaches, so it drains. Terrain 50 says nothing: 0.0 m over 33 m is inside its own error bar. This reversal rests on topology alone. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
1D9FD7BF-5645-42F9-9AF0-5EFCD679816D,"Mill Stream arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 2.2 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 309,448.4 E 95,580.3 N with 2.2 km above it and no outflow; the link's upstream node at 309,462.9 E 95,335.8 N is in the set the crawl reaches, so it drains. Terrain 50 weakly corroborates: 0.9 m towards the end this drains to, inside the ~4 m error bar and therefore not evidence on its own. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
28FE26BA-0032-40FB-A5AB-B656E18E0904,"Ince Brook arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 2.1 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 358,083.9 E 404,010.4 N with 2.1 km above it and no outflow; the link's upstream node at 358,051.7 E 403,994.0 N is in the set the crawl reaches, so it drains. Terrain 50 says nothing: 0.5 m over 36 m is inside its own error bar. This reversal rests on topology alone. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
DD8784FD-2EB6-4F51-A1D3-5A63CAAAF107,"Cade Burna arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 2.0 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 398,350.3 E 176,377.8 N with 2.0 km above it and no outflow; the link's upstream node at 398,328.0 E 176,373.5 N is in the set the crawl reaches, so it drains. Terrain 50 says nothing: 1.5 m over 23 m is inside its own error bar. This reversal rests on topology alone. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
6930DB24-1326-4F1D-B3E2-D70B5E3A180A,"Swan's Neck arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 1.9 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 330,015.5 E 128,504.5 N with 1.9 km above it and no outflow; the link's upstream node at 330,383.0 E 127,185.2 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 9.9 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
32543548-A1E6-4298-90C9-C9EC539A4E04,"an unnamed watercourse arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 1.8 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 374,519.8 E 205,693.8 N with 1.8 km above it and no outflow; the link's upstream node at 373,742.7 E 206,768.6 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 10.0 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
331BA2E9-030C-4A93-876B-0B66D222C1C2,"Castle Drain arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 1.8 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 566,081.5 E 310,749.0 N with 1.8 km above it and no outflow; the link's upstream node at 565,524.6 E 312,450.7 N is in the set the crawl reaches, so it drains. Terrain 50 weakly corroborates: 1.3 m towards the end this drains to, inside the ~4 m error bar and therefore not evidence on its own. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
57D4EE04-79B5-45F0-8ADC-DBD1C0AEC66C,"Wanishar Brook arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 1.7 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 336,588.4 E 408,353.9 N with 1.7 km above it and no outflow; the link's upstream node at 336,170.4 E 408,555.2 N is in the set the crawl reaches, so it drains. Terrain 50 weakly corroborates: 2.8 m towards the end this drains to, inside the ~4 m error bar and therefore not evidence on its own. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
E1285CE2-7312-476A-BA56-DE377CEAE7F2,"an unnamed watercourse arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 1.6 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 439,160.0 E 285,445.9 N with 1.6 km above it and no outflow; the link's upstream node at 438,056.7 E 286,400.6 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 4.3 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
2122EB78-2ECF-428B-BFF2-4850A04FFEB3,"Monmouthshire and Brecon Canal arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 1.5 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 329,623.6 E 188,916.1 N with 1.5 km above it and no outflow; the link's upstream node at 330,031.5 E 189,246.0 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 12.6 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
D5063BF9-7409-4E32-9505-040CB11A99BF,"Wem Brook arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 1.5 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 439,101.5 E 285,554.4 N with 1.5 km above it and no outflow; the link's upstream node at 438,056.7 E 286,400.6 N is in the set the crawl reaches, so it drains. Terrain 50 weakly corroborates: 3.3 m towards the end this drains to, inside the ~4 m error bar and therefore not evidence on its own. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
D91F7ED4-30F9-4F92-9E41-C6FD787321D8,"an unnamed watercourse arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 1.5 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 570,462.0 E 160,592.6 N with 1.5 km above it and no outflow; the link's upstream node at 570,817.2 E 160,275.2 N is in the set the crawl reaches, so it drains. Terrain 50 weakly corroborates: 0.8 m towards the end this drains to, inside the ~4 m error bar and therefore not evidence on its own. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
28C34903-E447-450F-8FCF-3C4B0A97064F,"Lancaster Canal arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 1.5 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 352,862.1 E 477,440.2 N with 1.5 km above it and no outflow; the link's upstream node at 351,666.5 E 477,313.5 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 10.9 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
EC5264AA-4836-473B-AFB9-C9C35831BD4C,"River Arrow arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 1.4 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 401,974.0 E 273,989.6 N with 1.4 km above it and no outflow; the link's upstream node at 402,676.9 E 273,932.1 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 14.8 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
8CEC8307-DC92-4248-BB87-E976ECFBC17B,"Cwm-brân Brook arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 1.2 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 328,878.2 E 195,624.0 N with 1.2 km above it and no outflow; the link's upstream node at 329,464.3 E 195,308.0 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 9.0 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
C1235492-B0D1-4C1E-AFDA-E6DCC5887B4D,"an unnamed watercourse arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 1.2 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 207,282.7 E 66,950.2 N with 1.2 km above it and no outflow; the link's upstream node at 206,482.1 E 67,372.8 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 18.7 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
B114F2ED-48C1-4FD0-95EA-5E37BEC3E5DC,"Spring Brook arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 1.1 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 330,505.0 E 131,343.4 N with 1.1 km above it and no outflow; the link's upstream node at 330,518.5 E 131,320.6 N is in the set the crawl reaches, so it drains. Terrain 50 says nothing: 0.0 m over 26 m is inside its own error bar. This reversal rests on topology alone. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
44C4BA4C-6AD6-47C4-AA00-83C8D3C07F46,"Chesterfield Canal arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 1.1 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 472,356.0 E 389,902.8 N with 1.1 km above it and no outflow; the link's upstream node at 471,499.5 E 390,116.1 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 6.1 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
0E600922-88C9-4764-90E7-9B7E0788D255,"an unnamed watercourse arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 1.1 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 352,559.6 E 472,962.9 N with 1.1 km above it and no outflow; the link's upstream node at 352,340.0 E 472,652.3 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 14.0 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
786CFB4E-24F0-4A42-BDB9-D22C899EE111,"an unnamed watercourse arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 1.1 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 260,033.6 E 74,236.6 N with 1.1 km above it and no outflow; the link's upstream node at 260,159.5 E 73,980.9 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 21.8 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
